Sec,NanoSec,Sec_total,X,Y,Z,x_dot,y_dot,z_dot,q_x,q_y,q_z,q_w
1.63E+09,8.33E+08,1.63E+09,67.374,-14.678,8.6658,1.27E-05,-4.12E-05,3.20E-05,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,8.66E+08,1.63E+09,67.374,-14.678,8.6658,1.16E-05,-3.76E-05,2.92E-05,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,8.99E+08,1.63E+09,67.374,-14.678,8.6658,1.04E-05,-3.36E-05,2.61E-05,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,9.33E+08,1.63E+09,67.374,-14.678,8.6658,9.41E-06,-3.05E-05,2.37E-05,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,9.66E+08,1.63E+09,67.374,-14.678,8.6658,0.00038771,0.00044501,-1.58E-05,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,1.00E+09,1.63E+09,67.374,-14.678,8.6658,0.00040556,0.00060941,-0.00035158,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,3.28E+07,1.63E+09,67.374,-14.678,8.6658,0.00028564,0.00060966,-0.00040816,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,6.61E+07,1.63E+09,67.374,-14.678,8.6658,-6.98E-05,0.00064601,-0.00033994,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,9.97E+07,1.63E+09,67.374,-14.678,8.6658,-0.00029761,0.00019167,-7.74E-05,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,1.33E+08,1.63E+09,67.374,-14.678,8.6658,-0.00052905,-0.00020781,5.28E-05,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,1.66E+08,1.63E+09,67.374,-14.678,8.6658,0.00028987,-9.70E-05,0.00041341,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,2.00E+08,1.63E+09,67.374,-14.678,8.6658,0.00022131,-0.00018277,0.00052573,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,2.33E+08,1.63E+09,67.374,-14.678,8.6658,-6.33E-05,-0.00066109,0.00064792,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,2.66E+08,1.63E+09,67.374,-14.678,8.6658,0.00036003,-0.00032216,0.00054192,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,3.00E+08,1.63E+09,67.374,-14.678,8.6658,0.00035467,-0.00021781,0.00050609,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,3.33E+08,1.63E+09,67.374,-14.678,8.6658,-0.00017399,-0.0002318,0.00060708,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,3.66E+08,1.63E+09,67.374,-14.678,8.6659,0.00015714,-7.28E-05,0.0003109,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,4.00E+08,1.63E+09,67.374,-14.678,8.6659,0.00018467,-0.00029884,0.00063509,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,4.33E+08,1.63E+09,67.374,-14.678,8.6659,0.00023223,-0.00060269,0.00054695,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,4.66E+08,1.63E+09,67.374,-14.678,8.6659,0.00018907,-0.00026196,5.54E-05,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,5.33E+08,1.63E+09,67.374,-14.678,8.6659,-0.010801,0.0024928,0.017041,-0.049895,-0.16441,-0.015417,0.98501
1.63E+09,5.66E+08,1.63E+09,67.374,-14.678,8.6665,0.012072,-0.014781,0.01929,-0.049885,-0.16374,-0.015451,0.98512
1.63E+09,6.33E+08,1.63E+09,67.374,-14.679,8.6678,0.13288,-0.022896,0.042728,-0.050962,-0.16102,-0.016922,0.98549
1.63E+09,6.66E+08,1.63E+09,67.379,-14.68,8.6692,0.32484,0.058698,0.010942,-0.052118,-0.15884,-0.017907,0.98576
1.63E+09,7.00E+08,1.63E+09,67.39,-14.678,8.6696,0.47087,0.038456,0.065491,-0.051954,-0.15857,-0.021197,0.98575
1.63E+09,7.33E+08,1.63E+09,67.405,-14.677,8.6717,0.50103,0.038646,0.15595,-0.05089,-0.1607,-0.026238,0.98534
1.63E+09,7.66E+08,1.63E+09,67.422,-14.676,8.677,0.53834,0.031958,0.19902,-0.049264,-0.16292,-0.032701,0.98487
1.63E+09,8.00E+08,1.63E+09,67.44,-14.675,8.6836,0.68266,0.011592,0.083508,-0.047325,-0.16279,-0.040306,0.9847
1.63E+09,8.33E+08,1.63E+09,67.463,-14.674,8.6864,0.65065,0.031611,0.24866,-0.045273,-0.1646,-0.048146,0.98414
1.63E+09,8.66E+08,1.63E+09,67.484,-14.673,8.6946,0.63816,-0.11633,0.24974,-0.042939,-0.16555,-0.058091,0.98355
1.63E+09,9.00E+08,1.63E+09,67.506,-14.677,8.703,0.70476,-0.067601,0.19289,-0.042212,-0.16542,-0.06672,0.98306
1.63E+09,9.33E+08,1.63E+09,67.529,-14.679,8.7094,0.69468,-0.13813,0.20783,-0.040446,-0.16598,-0.07547,0.9824
1.63E+09,9.66E+08,1.63E+09,67.552,-14.684,8.7163,0.64444,-0.03907,0.24939,-0.039044,-0.16806,-0.084459,0.98138
1.63E+09,1.00E+09,1.63E+09,67.574,-14.685,8.7246,0.66279,0.10955,0.12793,-0.038489,-0.16708,-0.094823,0.98062
1.63E+09,3.31E+07,1.63E+09,67.596,-14.681,8.7289,0.59258,-0.060343,0.24904,-0.034573,-0.16784,-0.10646,0.97944
1.63E+09,6.62E+07,1.63E+09,67.616,-14.683,8.7372,0.47822,-0.19369,0.2477,-0.030405,-0.16912,-0.11827,0.978
1.63E+09,9.96E+07,1.63E+09,67.632,-14.69,8.7454,0.58404,-0.20349,0.010596,-0.0313,-0.1654,-0.12812,0.97737
1.63E+09,1.33E+08,1.63E+09,67.651,-14.697,8.7458,0.72363,-0.24174,0.018652,-0.029528,-0.16296,-0.13496,0.97691
1.63E+09,1.66E+08,1.63E+09,67.675,-14.705,8.7464,0.55183,-0.27456,0.45139,-0.026927,-0.16744,-0.13879,0.97569
1.63E+09,2.00E+08,1.63E+09,67.694,-14.714,8.7615,0.60568,-0.29841,0.37921,-0.026731,-0.16859,-0.14269,0.97494
1.63E+09,2.33E+08,1.63E+09,67.714,-14.724,8.7741,0.97183,-0.38267,0.049087,-0.026626,-0.16475,-0.1455,0.97518
1.63E+09,2.66E+08,1.63E+09,67.746,-14.737,8.7758,1.0122,-0.30121,0.38975,-0.026561,-0.16671,-0.14679,0.97466
1.63E+09,3.33E+08,1.63E+09,67.814,-14.757,8.8018,1.1282,-0.3334,0.42679,-0.022012,-0.17627,-0.149,0.97275
1.63E+09,3.66E+08,1.63E+09,67.851,-14.768,8.816,1.1151,-0.26721,0.29485,-0.020233,-0.17924,-0.14812,0.97238
1.63E+09,4.00E+08,1.63E+09,67.889,-14.777,8.8259,0.96718,-0.28972,0.37333,-0.017135,-0.18416,-0.14693,0.9717
1.63E+09,4.33E+08,1.63E+09,67.921,-14.786,8.8383,0.77124,-0.26446,0.38633,-0.01593,-0.18785,-0.14526,0.97127
1.63E+09,4.66E+08,1.63E+09,67.947,-14.795,8.8511,0.61392,-0.30432,0.31992,-0.016416,-0.18652,-0.14268,0.9719
1.63E+09,5.00E+08,1.63E+09,67.967,-14.805,8.8618,0.47891,-0.2585,0.29658,-0.018813,-0.18241,-0.13865,0.97321
1.63E+09,5.33E+08,1.63E+09,67.983,-14.814,8.8717,0.46889,-0.2285,0.2415,-0.022306,-0.17728,-0.13517,0.97458
1.63E+09,5.66E+08,1.63E+09,67.999,-14.822,8.8798,0.69779,-0.36332,-0.02107,-0.024874,-0.1704,-0.13321,0.97601
1.63E+09,6.33E+08,1.63E+09,68.045,-14.846,8.8784,0.93092,-0.14326,0.175,-0.026918,-0.17093,-0.11967,0.97762
1.63E+09,6.67E+08,1.63E+09,68.076,-14.851,8.8842,0.78619,0.12415,0.46698,-0.026227,-0.17687,-0.10768,0.97798
1.63E+09,7.00E+08,1.63E+09,68.102,-14.846,8.8996,0.69678,-0.064427,0.21939,-0.023791,-0.18115,-0.097762,0.97829
1.63E+09,7.33E+08,1.63E+09,68.125,-14.849,8.907,0.49921,-0.1225,0.2922,-0.022993,-0.18269,-0.089663,0.9788
1.63E+09,7.66E+08,1.63E+09,68.142,-14.853,8.9167,0.26969,-0.052556,0.42415,-0.023188,-0.18247,-0.078903,0.97977
1.63E+09,7.99E+08,1.63E+09,68.151,-14.854,8.9307,0.36323,-0.14027,0.17714,-0.027941,-0.17437,-0.072895,0.98158
1.63E+09,8.33E+08,1.63E+09,68.163,-14.859,8.9367,0.76233,-0.217,-0.20936,-0.034105,-0.16475,-0.069534,0.98329
1.63E+09,8.66E+08,1.63E+09,68.189,-14.866,8.9297,0.80367,-0.22679,0.036276,-0.033639,-0.16548,-0.06407,0.98355
1.63E+09,8.99E+08,1.63E+09,68.215,-14.874,8.9309,0.7858,0.19042,0.34372,-0.035723,-0.16972,-0.05508,0.9833
1.63E+09,9.33E+08,1.63E+09,68.242,-14.868,8.9424,0.72042,0.42329,0.55133,-0.033362,-0.17449,-0.043623,0.98313
1.63E+09,9.66E+08,1.63E+09,68.266,-14.853,8.9609,0.87689,0.082085,0.35206,-0.03165,-0.17557,-0.04123,0.98309
1.63E+09,1.00E+09,1.63E+09,68.295,-14.851,8.9725,0.87582,-0.15629,0.35872,-0.032039,-0.17672,-0.043323,0.98278
1.63E+09,3.29E+07,1.63E+09,68.324,-14.856,8.9845,0.98035,-0.23514,0.26298,-0.032944,-0.17654,-0.044529,0.98273
1.63E+09,6.63E+07,1.63E+09,68.357,-14.864,8.9933,0.87411,-0.14392,0.32184,-0.034034,-0.1802,-0.043052,0.9821
1.63E+09,1.33E+08,1.63E+09,68.415,-14.873,9.0147,0.72649,-0.097187,0.29889,-0.03517,-0.18441,-0.036249,0.98155
1.63E+09,2.00E+08,1.63E+09,68.464,-14.88,9.0347,0.7817,-0.068899,0.26896,-0.036364,-0.1825,-0.025781,0.98219
1.63E+09,2.33E+08,1.63E+09,68.49,-14.882,9.0437,0.77388,-0.010676,0.24939,-0.037909,-0.18218,-0.020921,0.98231
1.63E+09,2.66E+08,1.63E+09,68.515,-14.882,9.052,0.81302,0.0022319,0.25835,-0.03736,-0.18206,-0.016831,0.98243
1.63E+09,3.00E+08,1.63E+09,68.543,-14.882,9.0606,0.81362,0.0092259,0.33798,-0.03781,-0.18362,-0.013549,0.98218
1.63E+09,3.33E+08,1.63E+09,68.569,-14.882,9.0718,0.87484,0.019627,0.27929,-0.040619,-0.18487,-0.011912,0.98185
1.63E+09,3.66E+08,1.63E+09,68.599,-14.881,9.0812,0.99034,-0.20452,0.27842,-0.042158,-0.18539,-0.012591,0.98168
1.63E+09,4.00E+08,1.63E+09,68.632,-14.888,9.0904,0.97742,-0.25834,0.37947,-0.044769,-0.18885,-0.012621,0.9809
1.63E+09,4.33E+08,1.63E+09,68.664,-14.897,9.103,0.92689,-0.17143,0.36274,-0.051022,-0.19448,-0.0094187,0.97953
1.63E+09,4.66E+08,1.63E+09,68.695,-14.903,9.1152,0.89702,-0.15317,0.35935,-0.054851,-0.19818,-0.0047745,0.97862
1.63E+09,5.00E+08,1.63E+09,68.725,-14.908,9.1272,0.83832,0.075042,0.33351,-0.057425,-0.19974,0.00047991,0.97816
1.63E+09,5.33E+08,1.63E+09,68.753,-14.905,9.1382,0.78022,0.30697,0.39461,-0.056334,-0.19958,0.0055702,0.97824
1.63E+09,5.66E+08,1.63E+09,68.779,-14.895,9.1514,0.81011,-0.044559,0.3655,-0.047188,-0.19865,0.0084002,0.9789
1.63E+09,6.00E+08,1.63E+09,68.806,-14.896,9.1636,0.77954,-0.0448,0.29932,-0.047196,-0.19817,0.012925,0.97895
1.63E+09,6.33E+08,1.63E+09,68.832,-14.898,9.1735,0.60755,0.013098,0.36878,-0.050172,-0.20043,0.022734,0.97816
1.63E+09,6.66E+08,1.63E+09,68.852,-14.897,9.1858,0.58827,0.09614,0.24323,-0.053278,-0.19787,0.03307,0.97822
1.63E+09,7.00E+08,1.63E+09,68.872,-14.894,9.194,0.58896,0.10129,0.21304,-0.055715,-0.19439,0.039632,0.97854
1.63E+09,7.33E+08,1.63E+09,68.891,-14.891,9.201,0.612,0.1085,0.17766,-0.055914,-0.1903,0.043489,0.97917
1.63E+09,7.66E+08,1.63E+09,68.912,-14.887,9.207,0.70285,0.16305,0.15267,-0.055363,-0.18547,0.044995,0.98006
1.63E+09,8.00E+08,1.63E+09,68.935,-14.882,9.2121,0.74506,0.15244,0.20738,-0.052633,-0.18207,0.04557,0.98082
1.63E+09,8.33E+08,1.63E+09,68.96,-14.877,9.219,0.85418,0.10778,0.15754,-0.049945,-0.17868,0.046826,0.98152
1.63E+09,8.66E+08,1.63E+09,68.989,-14.873,9.2242,0.75234,0.064494,0.36921,-0.050345,-0.17751,0.049668,0.98157
1.63E+09,9.33E+08,1.63E+09,69.039,-14.869,9.2489,1.0302,-0.17197,0.4527,-0.058341,-0.1746,0.052147,0.98153
1.63E+09,9.66E+08,1.63E+09,69.073,-14.875,9.2639,1.1245,-0.10303,0.25894,-0.070262,-0.17479,0.052338,0.9807
1.63E+09,1.00E+09,1.63E+09,69.111,-14.878,9.2726,0.86586,0.024759,0.76299,-0.077943,-0.18543,0.053556,0.9781
1.63E+09,3.30E+07,1.63E+09,69.139,-14.877,9.298,1.0766,0.010058,0.24099,-0.077997,-0.18891,0.052933,0.97746
1.63E+09,6.63E+07,1.63E+09,69.175,-14.877,9.306,1.0518,0.080093,0.27542,-0.080019,-0.19126,0.052169,0.97688
1.63E+09,9.96E+07,1.63E+09,69.21,-14.874,9.3152,0.93973,0.11432,0.50006,-0.080479,-0.19436,0.050833,0.9763
1.63E+09,1.33E+08,1.63E+09,69.242,-14.87,9.3319,0.80149,0.10937,0.5398,-0.081133,-0.1939,0.04942,0.97641
1.63E+09,1.66E+08,1.63E+09,69.268,-14.867,9.3498,0.71817,0.087889,0.23723,-0.081027,-0.1868,0.048923,0.97783
1.63E+09,2.33E+08,1.63E+09,69.317,-14.861,9.3657,0.91961,0.081609,0.17711,-0.078095,-0.17531,0.049495,0.98016
1.63E+09,2.66E+08,1.63E+09,69.347,-14.858,9.3716,0.89855,0.088892,0.18132,-0.077059,-0.17445,0.050369,0.98035
1.63E+09,3.00E+08,1.63E+09,69.377,-14.855,9.3776,0.948,0.073058,0.24291,-0.076992,-0.17656,0.050775,0.97996
1.63E+09,3.33E+08,1.63E+09,69.409,-14.853,9.3857,1.0463,0.085444,0.2935,-0.078461,-0.18101,0.050812,0.97903
1.63E+09,3.66E+08,1.63E+09,69.443,-14.85,9.3954,1.0831,0.089652,0.3738,-0.080268,-0.18881,0.050625,0.97742
1.63E+09,4.00E+08,1.63E+09,69.48,-14.847,9.408,1.0701,0.061939,0.5011,-0.081845,-0.19742,0.049381,0.97565
1.63E+09,4.33E+08,1.63E+09,69.515,-14.845,9.4247,1.0676,0.016704,0.55779,-0.083801,-0.20363,0.04801,0.97427
1.63E+09,4.66E+08,1.63E+09,69.55,-14.844,9.4431,1.0359,-0.0046204,0.4763,-0.08688,-0.20549,0.047318,0.97365
1.63E+09,5.00E+08,1.63E+09,69.585,-14.844,9.4591,0.96921,0.023151,0.3864,-0.090456,-0.20509,0.04813,0.97336
1.63E+09,5.33E+08,1.63E+09,69.618,-14.844,9.472,0.91743,0.062614,0.35066,-0.092605,-0.20378,0.048786,0.9734
1.63E+09,5.66E+08,1.63E+09,69.648,-14.842,9.4837,0.87287,0.092259,0.36607,-0.092601,-0.20259,0.048355,0.97368
1.63E+09,6.00E+08,1.63E+09,69.677,-14.838,9.4958,0.85802,0.12592,0.34565,-0.091342,-0.20057,0.047524,0.97425
1.63E+09,6.33E+08,1.63E+09,69.706,-14.834,9.5074,0.90804,0.12427,0.29624,-0.088782,-0.19887,0.046881,0.97487
1.63E+09,6.66E+08,1.63E+09,69.736,-14.83,9.5173,0.84413,0.10053,0.35341,-0.086203,-0.19976,0.046651,0.97493
1.63E+09,7.00E+08,1.63E+09,69.764,-14.827,9.529,0.83372,0.069243,0.27818,-0.086433,-0.19811,0.047264,0.97522
1.63E+09,7.33E+08,1.63E+09,69.792,-14.824,9.5383,0.86787,0.053898,0.19822,-0.089568,-0.19371,0.047641,0.9758
1.63E+09,7.66E+08,1.63E+09,69.821,-14.823,9.5449,0.90943,0.042912,0.25895,-0.092864,-0.19148,0.047519,0.97594
1.63E+09,8.00E+08,1.63E+09,69.851,-14.821,9.5535,0.83409,0.070338,0.43122,-0.095775,-0.19186,0.046688,0.97562
1.63E+09,8.33E+08,1.63E+09,69.879,-14.819,9.568,0.82715,0.15656,0.44118,-0.097627,-0.19161,0.046078,0.97552
1.63E+09,8.67E+08,1.63E+09,69.907,-14.814,9.5827,0.8719,0.14241,0.32981,-0.093403,-0.18868,0.046145,0.9765
1.63E+09,9.00E+08,1.63E+09,69.936,-14.809,9.5937,0.77131,0.16838,0.3275,-0.090401,-0.18492,0.046412,0.97749
1.63E+09,9.33E+08,1.63E+09,69.961,-14.803,9.6046,0.7,0.060219,0.29035,-0.088108,-0.17904,0.046364,0.97879
1.63E+09,9.67E+08,1.63E+09,69.985,-14.801,9.6143,0.71793,-0.077629,0.15311,-0.090018,-0.17045,0.045865,0.98017
1.63E+09,1.00E+09,1.63E+09,70.009,-14.804,9.6194,0.71683,-0.067621,0.065214,-0.09625,-0.16341,0.04608,0.98077
1.63E+09,3.37E+07,1.63E+09,70.033,-14.806,9.6216,0.7385,-0.065898,0.14508,-0.10095,-0.15998,0.046158,0.98086
1.63E+09,6.66E+07,1.63E+09,70.057,-14.808,9.6264,0.73658,-0.036268,0.25856,-0.10334,-0.15918,0.046327,0.98073
1.63E+09,9.97E+07,1.63E+09,70.082,-14.81,9.6349,0.77895,0.035843,0.24891,-0.1031,-0.15754,0.048062,0.98094
1.63E+09,1.33E+08,1.63E+09,70.108,-14.808,9.6433,0.80855,0.2556,0.20121,-0.10087,-0.15674,0.051794,0.98111
1.63E+09,1.66E+08,1.63E+09,70.135,-14.8,9.65,0.86944,0.28758,0.22505,-0.095516,-0.15826,0.05545,0.9812
1.63E+09,2.00E+08,1.63E+09,70.163,-14.79,9.6574,0.86986,0.2032,0.26634,-0.087572,-0.16169,0.059423,0.98115
1.63E+09,2.33E+08,1.63E+09,70.193,-14.784,9.6663,0.87508,0.19729,0.3224,-0.082451,-0.16662,0.065184,0.9804
1.63E+09,2.66E+08,1.63E+09,70.222,-14.777,9.6771,0.80043,0.20228,0.32838,-0.081698,-0.17163,0.073444,0.97902
1.63E+09,3.00E+08,1.63E+09,70.248,-14.77,9.688,0.7197,0.14867,0.28621,-0.082355,-0.17327,0.081781,0.97801
1.63E+09,3.33E+08,1.63E+09,70.272,-14.765,9.6975,0.69511,0.10117,0.22792,-0.084397,-0.17203,0.089498,0.97738
1.63E+09,3.67E+08,1.63E+09,70.296,-14.762,9.7052,0.65513,0.1098,0.2405,-0.087249,-0.16968,0.096982,0.97683
1.63E+09,4.00E+08,1.63E+09,70.317,-14.758,9.7132,0.59798,0.16672,0.22055,-0.09198,-0.16737,0.1019,0.97629
1.63E+09,4.33E+08,1.63E+09,70.337,-14.753,9.7205,0.59936,0.17476,0.13369,-0.096494,-0.16475,0.10285,0.9762
1.63E+09,4.66E+08,1.63E+09,70.357,-14.747,9.725,0.70915,0.16577,0.0050843,-0.098389,-0.16351,0.10083,0.97643
1.63E+09,5.01E+08,1.63E+09,70.382,-14.741,9.7252,0.68932,0.13734,0.19521,-0.095979,-0.16841,0.098178,0.97611
1.63E+09,5.33E+08,1.63E+09,70.404,-14.737,9.7315,0.50898,0.12511,0.27148,-0.09172,-0.17409,0.097559,0.97558
1.63E+09,5.66E+08,1.63E+09,70.421,-14.733,9.7406,0.35988,0.16209,0.20019,-0.08936,-0.17549,0.09914,0.97539
1.63E+09,6.00E+08,1.63E+09,70.433,-14.727,9.7472,0.27633,0.12474,0.17592,-0.088648,-0.17469,0.10034,0.97548
1.63E+09,6.33E+08,1.63E+09,70.442,-14.723,9.7531,0.28863,0.052401,0.12814,-0.089353,-0.17332,0.10011,0.97568
1.63E+09,6.66E+08,1.63E+09,70.452,-14.721,9.7574,0.29429,0.028973,0.10836,-0.090736,-0.17232,0.099474,0.9758
1.63E+09,7.00E+08,1.63E+09,70.462,-14.72,9.761,0.30537,0.017924,0.10688,-0.09213,-0.17246,0.099228,0.97567
1.63E+09,7.33E+08,1.63E+09,70.472,-14.72,9.7645,0.33109,0.015041,0.094663,-0.093095,-0.17193,0.09949,0.97564
1.63E+09,7.67E+08,1.63E+09,70.483,-14.719,9.7677,0.37056,0.019511,0.094093,-0.094154,-0.17217,0.10077,0.97537
1.63E+09,8.00E+08,1.63E+09,70.495,-14.719,9.7708,0.39695,0.031321,0.10012,-0.095886,-0.17413,0.10261,0.97466
1.63E+09,8.33E+08,1.63E+09,70.508,-14.717,9.7742,0.39646,0.029651,0.11691,-0.097481,-0.1771,0.10422,0.97379
1.63E+09,8.67E+08,1.63E+09,70.522,-14.716,9.7781,0.41379,0.026524,0.12916,-0.098633,-0.1798,0.10549,0.97304
1.63E+09,9.00E+08,1.63E+09,70.535,-14.716,9.7824,0.42132,0.034369,0.13488,-0.10016,-0.18207,0.10666,0.97234
1.63E+09,9.33E+08,1.63E+09,70.549,-14.714,9.7869,0.41573,0.036118,0.13505,-0.1019,-0.18401,0.10741,0.97171
1.63E+09,9.66E+08,1.63E+09,70.563,-14.713,9.7914,0.40881,0.061598,0.12742,-0.10368,-0.18492,0.10766,0.97132
1.63E+09,1.00E+09,1.63E+09,70.577,-14.711,9.7956,0.38345,0.065511,0.13919,-0.10501,-0.18563,0.10696,0.97112
1.63E+09,3.32E+07,1.63E+09,70.59,-14.709,9.8003,0.38756,0.060291,0.12825,-0.10533,-0.18513,0.10559,0.97133
1.63E+09,6.64E+07,1.63E+09,70.603,-14.707,9.8045,0.38788,0.075707,0.10597,-0.10484,-0.1839,0.10462,0.97172
1.63E+09,9.99E+07,1.63E+09,70.616,-14.704,9.8081,0.3606,0.14225,0.10804,-0.10317,-0.18337,0.10512,0.97195
1.63E+09,1.33E+08,1.63E+09,70.628,-14.7,9.8117,0.33748,0.17032,0.12074,-0.10061,-0.18289,0.10559,0.97226
1.63E+09,1.66E+08,1.63E+09,70.639,-14.694,9.8157,0.30862,0.175,0.15508,-0.097895,-0.18153,0.10532,0.97282
1.63E+09,2.00E+08,1.63E+09,70.649,-14.688,9.8209,0.31798,0.17484,0.1448,-0.094638,-0.17806,0.10501,0.97381
1.63E+09,2.33E+08,1.63E+09,70.66,-14.682,9.8257,0.50362,0.23078,0.059353,-0.090489,-0.17284,0.10583,0.97506
1.63E+09,2.66E+08,1.63E+09,70.676,-14.675,9.8277,0.70345,0.28014,0.11094,-0.085967,-0.17096,0.10678,0.97569
1.63E+09,3.00E+08,1.63E+09,70.7,-14.665,9.8314,0.78293,0.31716,0.24655,-0.083486,-0.17464,0.10748,0.97518
1.63E+09,3.33E+08,1.63E+09,70.726,-14.655,9.8397,0.79082,0.32383,0.3751,-0.083921,-0.18023,0.10609,0.97428
1.63E+09,3.66E+08,1.63E+09,70.752,-14.644,9.8521,0.86254,0.32879,0.33717,-0.084062,-0.1818,0.10318,0.97429
1.63E+09,4.00E+08,1.63E+09,70.781,-14.633,9.8634,0.90543,0.32144,0.30878,-0.077998,-0.18,0.10167,0.97529
1.63E+09,4.33E+08,1.63E+09,70.812,-14.622,9.8737,1.0264,0.27495,0.20167,-0.072656,-0.17884,0.10115,0.97596
1.63E+09,4.66E+08,1.63E+09,70.845,-14.613,9.8804,1.0132,0.29914,0.2119,-0.071514,-0.18342,0.10201,0.97511
1.63E+09,5.00E+08,1.63E+09,70.879,-14.603,9.8874,1.0139,0.28643,0.23645,-0.070194,-0.1886,0.10271,0.97414
1.63E+09,5.33E+08,1.63E+09,70.913,-14.594,9.8953,0.92616,0.32676,0.36534,-0.069173,-0.19547,0.10229,0.97291
1.63E+09,5.66E+08,1.63E+09,70.944,-14.583,9.9075,0.87454,0.3267,0.33436,-0.068107,-0.19983,0.098331,0.9725
1.63E+09,6.00E+08,1.63E+09,70.973,-14.572,9.9187,0.79215,0.24904,0.32577,-0.065247,-0.20243,0.090353,0.97293
1.63E+09,6.33E+08,1.63E+09,71,-14.564,9.9295,0.67682,0.20492,0.27277,-0.062946,-0.20423,0.080494,0.97357
1.63E+09,6.67E+08,1.63E+09,71.022,-14.557,9.9386,0.59989,0.17082,0.21477,-0.062649,-0.20386,0.0694,0.97453
1.63E+09,7.00E+08,1.63E+09,71.042,-14.551,9.9457,0.51561,0.17854,0.17933,-0.064368,-0.20241,0.0565,0.97555
1.63E+09,7.33E+08,1.63E+09,71.059,-14.545,9.9518,0.41916,0.16816,0.21173,-0.065385,-0.1989,0.041412,0.97696
1.63E+09,7.67E+08,1.63E+09,71.073,-14.539,9.9588,0.36205,0.10677,0.22767,-0.062724,-0.19285,0.025842,0.97888
1.63E+09,8.00E+08,1.63E+09,71.085,-14.536,9.9664,0.34221,0.083953,0.16695,-0.061623,-0.18549,0.011615,0.98064
1.63E+09,8.33E+08,1.63E+09,71.097,-14.533,9.972,0.38099,0.059942,0.079556,-0.062702,-0.17873,-0.0011293,0.9819
1.63E+09,8.67E+08,1.63E+09,71.11,-14.531,9.9746,0.4252,-0.03219,0.09391,-0.061225,-0.17436,-0.012477,0.9827
1.63E+09,9.00E+08,1.63E+09,71.124,-14.532,9.9777,0.42863,-0.027425,0.15423,-0.059237,-0.17344,-0.020863,0.98284
1.63E+09,9.33E+08,1.63E+09,71.138,-14.533,9.9829,0.51283,-0.0034888,0.15382,-0.057531,-0.17191,-0.027688,0.98304
1.63E+09,9.67E+08,1.63E+09,71.155,-14.533,9.9881,0.59813,-0.013943,0.18384,-0.055146,-0.17127,-0.034213,0.98308
1.63E+09,1.00E+09,1.63E+09,71.175,-14.534,9.9941,0.66947,-0.026639,0.20517,-0.053254,-0.17231,-0.040609,0.98276
1.63E+09,3.32E+07,1.63E+09,71.197,-14.535,10.001,0.64757,-0.040042,0.30705,-0.050621,-0.17483,-0.046333,0.9822
1.63E+09,6.67E+07,1.63E+09,71.219,-14.536,10.011,0.67405,-0.067003,0.31217,-0.048821,-0.17568,-0.052099,0.98185
1.63E+09,9.97E+07,1.63E+09,71.241,-14.538,10.022,0.75187,-0.090495,0.22059,-0.046924,-0.17388,-0.056917,0.982
1.63E+09,1.33E+08,1.63E+09,71.266,-14.541,10.029,0.83861,-0.035341,0.2174,-0.043441,-0.17297,-0.059706,0.98216
1.63E+09,1.67E+08,1.63E+09,71.295,-14.542,10.036,0.7904,-0.018476,0.38122,-0.039703,-0.17532,-0.062526,0.98172
1.63E+09,2.00E+08,1.63E+09,71.321,-14.543,10.049,0.74753,-0.0657,0.2946,-0.037465,-0.17686,-0.067026,0.98124
1.63E+09,2.33E+08,1.63E+09,71.346,-14.545,10.059,0.82568,-0.091445,0.11248,-0.038622,-0.1742,-0.072093,0.98131
1.63E+09,2.67E+08,1.63E+09,71.373,-14.548,10.062,0.82235,-0.10021,0.20937,-0.037793,-0.17557,-0.076509,0.98076
1.63E+09,3.00E+08,1.63E+09,71.401,-14.552,10.069,0.56572,-0.037837,0.63717,-0.03778,-0.1805,-0.081709,0.97945
1.63E+09,3.34E+08,1.63E+09,71.42,-14.553,10.091,0.62234,-0.069755,0.34471,-0.038279,-0.17822,-0.089191,0.97919
1.63E+09,3.67E+08,1.63E+09,71.44,-14.555,10.102,0.81761,-0.16248,-0.10133,-0.03702,-0.16995,-0.09717,0.97995
1.63E+09,4.00E+08,1.63E+09,71.467,-14.561,10.099,0.73188,-0.1469,0.1615,-0.035332,-0.17024,-0.103,0.97937
